jugador_id,torneo_id,asistencia,origen,origen_lat,origen_lon,destino,destino_lat,destino_lon
454,118,1,Camilo Aldao,-33.1263187,-62.095867,2,-33.3751295,-61.7115049
454,131,1,Camilo Aldao,-33.1263187,-62.095867,20,-33.3244841,-62.0412914
454,133,1,Camilo Aldao,-33.1263187,-62.095867,6,-33.700647,-61.6136698
455,112,1,Firmat,-33.4583964,-61.4862572,3,-33.5356733,-61.1287133
455,113,1,Firmat,-33.4583964,-61.4862572,2,-33.3751295,-61.7115049
455,118,1,Firmat,-33.4583964,-61.4862572,6,-33.700647,-61.6136698
455,120,1,Firmat,-33.4583964,-61.4862572,20,-33.3244841,-62.0412914
455,126,1,Firmat,-33.4583964,-61.4862572,15,-31.5901238,-60.7289541
455,129,1,Firmat,-33.4583964,-61.4862572,9,-33.125976,-62.0942234
455,131,1,Firmat,-33.4583964,-61.4862572,2,-33.3751295,-61.7115049
458,110,1,Elortondo,-33.7011985,-61.6160889,16,-33.7459475,-61.9638895
458,111,1,Elortondo,-33.7011985,-61.6160889,12,-31.724134,-60.5364805
458,112,1,Elortondo,-33.7011985,-61.6160889,6,-33.700647,-61.6136698
458,113,1,Elortondo,-33.7011985,-61.6160889,19,-33.4583964,-61.4862572
458,114,1,Elortondo,-33.7011985,-61.6160889,20,-33.3244841,-62.0412914
458,116,1,Elortondo,-33.7011985,-61.6160889,1,-33.5659426,-62.8847199
458,118,1,Elortondo,-33.7011985,-61.6160889,16,-33.7459475,-61.9638895
458,120,1,Elortondo,-33.7011985,-61.6160889,2,-33.3751295,-61.7115049
458,132,1,Elortondo,-33.7011985,-61.6160889,6,-33.700647,-61.6136698
458,133,1,Elortondo,-33.7011985,-61.6160889,16,-33.7459475,-61.9638895
458,136,1,Elortondo,-33.7011985,-61.6160889,7,-33.7233238,-62.2456286
462,111,1,Esperanza,-31.4443602,-60.9574676,12,-31.724134,-60.5364805
462,117,1,Esperanza,-31.4443602,-60.9574676,15,-31.5901238,-60.7289541
462,118,1,Esperanza,-31.4443602,-60.9574676,16,-33.7459475,-61.9638895
462,126,1,Esperanza,-31.4443602,-60.9574676,15,-31.5901238,-60.7289541
462,127,1,Esperanza,-31.4443602,-60.9574676,15,-31.5901238,-60.7289541
462,129,1,Esperanza,-31.4443602,-60.9574676,9,-33.125976,-62.0942234
462,131,1,Esperanza,-31.4443602,-60.9574676,2,-33.3751295,-61.7115049
462,133,1,Esperanza,-31.4443602,-60.9574676,2,-33.3751295,-61.7115049
462,134,1,Esperanza,-31.4443602,-60.9574676,19,-33.4583964,-61.4862572
462,136,1,Esperanza,-31.4443602,-60.9574676,11,-33.7447968,-61.9744751
467,111,1,Rafaela,-31.2547504,-61.528983,12,-31.724134,-60.5364805
467,112,1,Rafaela,-31.2547504,-61.528983,3,-33.5356733,-61.1287133
467,113,1,Rafaela,-31.2547504,-61.528983,20,-33.3244841,-62.0412914
467,117,1,Rafaela,-31.2547504,-61.528983,8,-31.203066,-61.479862
467,120,1,Rafaela,-31.2547504,-61.528983,19,-33.4583964,-61.4862572
467,129,1,Rafaela,-31.2547504,-61.528983,2,-33.3751295,-61.7115049
468,117,1,Rafaela,-31.2547504,-61.528983,15,-31.5901238,-60.7289541
470,118,1,Elortondo,-33.7011985,-61.6160889,6,-33.700647,-61.6136698
472,110,1,Firmat,-33.4583964,-61.4862572,11,-33.7447968,-61.9744751
472,113,1,Firmat,-33.4583964,-61.4862572,2,-33.3751295,-61.7115049
472,129,1,Firmat,-33.4583964,-61.4862572,9,-33.125976,-62.0942234
472,131,1,Firmat,-33.4583964,-61.4862572,2,-33.3751295,-61.7115049
472,134,1,Firmat,-33.4583964,-61.4862572,19,-33.4583964,-61.4862572
472,136,1,Firmat,-33.4583964,-61.4862572,11,-33.7447968,-61.9744751
482,117,1,San Francisco,-31.4231068,-62.1344287,8,-31.203066,-61.479862
492,114,1,Los Quirquinchos,-33.3751295,-61.7115049,2,-33.3751295,-61.7115049
492,118,1,Los Quirquinchos,-33.3751295,-61.7115049,2,-33.3751295,-61.7115049
492,131,1,Los Quirquinchos,-33.3751295,-61.7115049,20,-33.3244841,-62.0412914
496,120,1,Bigand,-33.3723736,-61.1852951,2,-33.3751295,-61.7115049
496,132,1,Bigand,-33.3723736,-61.1852951,3,-33.5356733,-61.1287133
496,133,1,Bigand,-33.3723736,-61.1852951,16,-33.7459475,-61.9638895
496,134,1,Bigand,-33.3723736,-61.1852951,2,-33.3751295,-61.7115049
500,114,1,Canals,-33.5641591,-62.9071176,2,-33.3751295,-61.7115049
511,117,1,San Jorge (S. Fe),-31.8962582,-61.9040379,8,-31.203066,-61.479862
512,127,1,Villa Maria,-32.4191345,-63.2804197,8,-31.203066,-61.479862
516,111,1,Federal (E. Rios),-30.9512012,-58.7849549,10,-31.6148752,-60.7866541
520,114,1,Canals,-33.5641591,-62.9071176,2,-33.3751295,-61.7115049
520,116,1,Canals,-33.5641591,-62.9071176,1,-33.5659426,-62.8847199
520,120,1,Canals,-33.5641591,-62.9071176,19,-33.4583964,-61.4862572
520,131,1,Canals,-33.5641591,-62.9071176,20,-33.3244841,-62.0412914
520,135,1,Canals,-33.5641591,-62.9071176,1,-33.5659426,-62.8847199
521,135,1,Canals,-33.5641591,-62.9071176,1,-33.5659426,-62.8847199
526,112,1,Rufino,-34.2632375,-62.712828,6,-33.700647,-61.6136698
526,113,1,Rufino,-34.2632375,-62.712828,19,-33.4583964,-61.4862572
526,114,1,Rufino,-34.2632375,-62.712828,20,-33.3244841,-62.0412914
526,116,1,Rufino,-34.2632375,-62.712828,1,-33.5659426,-62.8847199
526,117,1,Rufino,-34.2632375,-62.712828,15,-31.5901238,-60.7289541
526,118,1,Rufino,-34.2632375,-62.712828,16,-33.7459475,-61.9638895
526,120,1,Rufino,-34.2632375,-62.712828,2,-33.3751295,-61.7115049
526,129,1,Rufino,-34.2632375,-62.712828,20,-33.3244841,-62.0412914
526,131,1,Rufino,-34.2632375,-62.712828,19,-33.4583964,-61.4862572
526,132,1,Rufino,-34.2632375,-62.712828,3,-33.5356733,-61.1287133
526,133,1,Rufino,-34.2632375,-62.712828,16,-33.7459475,-61.9638895
526,134,1,Rufino,-34.2632375,-62.712828,2,-33.3751295,-61.7115049
526,135,1,Rufino,-34.2632375,-62.712828,1,-33.5659426,-62.8847199
528,134,1,Casilda,-33.044522,-61.1650211,19,-33.4583964,-61.4862572
534,120,1,Canals,-33.5641591,-62.9071176,19,-33.4583964,-61.4862572
538,112,1,Alcorta,-33.5389688,-61.124381,3,-33.5356733,-61.1287133
538,114,1,Alcorta,-33.5389688,-61.124381,19,-33.4583964,-61.4862572
538,132,1,Alcorta,-33.5389688,-61.124381,6,-33.700647,-61.6136698
538,136,1,Alcorta,-33.5389688,-61.124381,11,-33.7447968,-61.9744751
539,133,1,Rufino,-34.2632375,-62.712828,16,-33.7459475,-61.9638895
542,113,1,Firmat,-33.4583964,-61.4862572,2,-33.3751295,-61.7115049
542,134,1,Firmat,-33.4583964,-61.4862572,19,-33.4583964,-61.4862572
543,113,1,Firmat,-33.4583964,-61.4862572,19,-33.4583964,-61.4862572
543,131,1,Firmat,-33.4583964,-61.4862572,19,-33.4583964,-61.4862572
544,112,1,Corral de Bustos,-33.2838883,-62.1852877,19,-33.4583964,-61.4862572
544,113,1,Corral de Bustos,-33.2838883,-62.1852877,20,-33.3244841,-62.0412914
544,116,1,Corral de Bustos,-33.2838883,-62.1852877,1,-33.5659426,-62.8847199
544,120,1,Corral de Bustos,-33.2838883,-62.1852877,19,-33.4583964,-61.4862572
544,129,1,Corral de Bustos,-33.2838883,-62.1852877,2,-33.3751295,-61.7115049
544,131,1,Corral de Bustos,-33.2838883,-62.1852877,20,-33.3244841,-62.0412914
544,133,1,Corral de Bustos,-33.2838883,-62.1852877,6,-33.700647,-61.6136698
544,134,1,Corral de Bustos,-33.2838883,-62.1852877,20,-33.3244841,-62.0412914
544,135,1,Corral de Bustos,-33.2838883,-62.1852877,1,-33.5659426,-62.8847199
546,112,1,Rufino,-34.2632375,-62.712828,6,-33.700647,-61.6136698
546,113,1,Rufino,-34.2632375,-62.712828,19,-33.4583964,-61.4862572
546,114,1,Rufino,-34.2632375,-62.712828,20,-33.3244841,-62.0412914
546,116,1,Rufino,-34.2632375,-62.712828,1,-33.5659426,-62.8847199
546,117,1,Rufino,-34.2632375,-62.712828,15,-31.5901238,-60.7289541
546,118,1,Rufino,-34.2632375,-62.712828,16,-33.7459475,-61.9638895
546,120,1,Rufino,-34.2632375,-62.712828,2,-33.3751295,-61.7115049
546,129,1,Rufino,-34.2632375,-62.712828,20,-33.3244841,-62.0412914
546,132,1,Rufino,-34.2632375,-62.712828,3,-33.5356733,-61.1287133
546,133,1,Rufino,-34.2632375,-62.712828,16,-33.7459475,-61.9638895
546,134,1,Rufino,-34.2632375,-62.712828,2,-33.3751295,-61.7115049
546,135,1,Rufino,-34.2632375,-62.712828,1,-33.5659426,-62.8847199
550,113,1,Firmat,-33.4583964,-61.4862572,19,-33.4583964,-61.4862572
551,111,1,Paraná,-31.743465,-60.508353,12,-31.724134,-60.5364805
551,126,1,Paraná,-31.743465,-60.508353,10,-31.6148752,-60.7866541
551,131,1,Paraná,-31.743465,-60.508353,19,-33.4583964,-61.4862572
552,131,1,Los Quirquinchos,-33.3751295,-61.7115049,19,-33.4583964,-61.4862572
552,134,1,Los Quirquinchos,-33.3751295,-61.7115049,2,-33.3751295,-61.7115049
553,110,1,Canals,-33.5641591,-62.9071176,16,-33.7459475,-61.9638895
553,112,1,Canals,-33.5641591,-62.9071176,6,-33.700647,-61.6136698
553,116,1,Canals,-33.5641591,-62.9071176,1,-33.5659426,-62.8847199
553,126,1,Canals,-33.5641591,-62.9071176,15,-31.5901238,-60.7289541
554,110,1,Canals,-33.5641591,-62.9071176,16,-33.7459475,-61.9638895
554,112,1,Canals,-33.5641591,-62.9071176,6,-33.700647,-61.6136698
554,116,1,Canals,-33.5641591,-62.9071176,1,-33.5659426,-62.8847199
554,118,1,Canals,-33.5641591,-62.9071176,6,-33.700647,-61.6136698
554,126,1,Canals,-33.5641591,-62.9071176,15,-31.5901238,-60.7289541
554,135,1,Canals,-33.5641591,-62.9071176,1,-33.5659426,-62.8847199
554,136,1,Canals,-33.5641591,-62.9071176,11,-33.7447968,-61.9744751
566,110,1,Paraná,-31.743465,-60.508353,16,-33.7459475,-61.9638895
569,111,1,Paraná,-31.743465,-60.508353,12,-31.724134,-60.5364805
569,112,1,Paraná,-31.743465,-60.508353,3,-33.5356733,-61.1287133
569,114,1,Paraná,-31.743465,-60.508353,19,-33.4583964,-61.4862572
569,116,1,Paraná,-31.743465,-60.508353,1,-33.5659426,-62.8847199
569,117,1,Paraná,-31.743465,-60.508353,8,-31.203066,-61.479862
569,118,1,Paraná,-31.743465,-60.508353,6,-33.700647,-61.6136698
569,120,1,Paraná,-31.743465,-60.508353,20,-33.3244841,-62.0412914
571,112,1,Canals,-33.5641591,-62.9071176,3,-33.5356733,-61.1287133
571,116,1,Canals,-33.5641591,-62.9071176,1,-33.5659426,-62.8847199
571,126,1,Canals,-33.5641591,-62.9071176,15,-31.5901238,-60.7289541
573,110,1,Canals,-33.5641591,-62.9071176,16,-33.7459475,-61.9638895
573,116,1,Canals,-33.5641591,-62.9071176,1,-33.5659426,-62.8847199
573,135,1,Canals,-33.5641591,-62.9071176,1,-33.5659426,-62.8847199
584,110,1,Corral de Bustos,-33.2838883,-62.1852877,11,-33.7447968,-61.9744751
584,112,1,Corral de Bustos,-33.2838883,-62.1852877,3,-33.5356733,-61.1287133
584,113,1,Corral de Bustos,-33.2838883,-62.1852877,2,-33.3751295,-61.7115049
584,129,1,Corral de Bustos,-33.2838883,-62.1852877,9,-33.125976,-62.0942234
585,110,1,Aldao,-32.7125771,-60.8201617,7,-33.7233238,-62.2456286
585,111,1,Aldao,-32.7125771,-60.8201617,10,-31.6148752,-60.7866541
585,112,1,Aldao,-32.7125771,-60.8201617,19,-33.4583964,-61.4862572
585,113,1,Aldao,-32.7125771,-60.8201617,20,-33.3244841,-62.0412914
585,114,1,Aldao,-32.7125771,-60.8201617,2,-33.3751295,-61.7115049
585,116,1,Aldao,-32.7125771,-60.8201617,1,-33.5659426,-62.8847199
585,117,1,Aldao,-32.7125771,-60.8201617,8,-31.203066,-61.479862
585,118,1,Aldao,-32.7125771,-60.8201617,2,-33.3751295,-61.7115049
585,120,1,Aldao,-32.7125771,-60.8201617,19,-33.4583964,-61.4862572
587,110,1,Venado Tuerto,-33.7455566,-61.9690161,11,-33.7447968,-61.9744751
587,136,1,Venado Tuerto,-33.7455566,-61.9690161,11,-33.7447968,-61.9744751
589,116,1,Canals,-33.5641591,-62.9071176,1,-33.5659426,-62.8847199
589,129,1,Canals,-33.5641591,-62.9071176,9,-33.125976,-62.0942234
589,131,1,Canals,-33.5641591,-62.9071176,2,-33.3751295,-61.7115049
589,132,1,Canals,-33.5641591,-62.9071176,6,-33.700647,-61.6136698
589,134,1,Canals,-33.5641591,-62.9071176,19,-33.4583964,-61.4862572
589,135,1,Canals,-33.5641591,-62.9071176,1,-33.5659426,-62.8847199
589,136,1,Canals,-33.5641591,-62.9071176,7,-33.7233238,-62.2456286
590,116,1,Canals,-33.5641591,-62.9071176,1,-33.5659426,-62.8847199
592,116,1,Canals,-33.5641591,-62.9071176,1,-33.5659426,-62.8847199
592,118,1,Canals,-33.5641591,-62.9071176,2,-33.3751295,-61.7115049
592,131,1,Canals,-33.5641591,-62.9071176,20,-33.3244841,-62.0412914
592,135,1,Canals,-33.5641591,-62.9071176,1,-33.5659426,-62.8847199
594,131,1,Carcaraña,-32.8571864,-61.1578169,19,-33.4583964,-61.4862572
597,110,1,Firmat,-33.4583964,-61.4862572,16,-33.7459475,-61.9638895
597,113,1,Firmat,-33.4583964,-61.4862572,19,-33.4583964,-61.4862572
597,114,1,Firmat,-33.4583964,-61.4862572,20,-33.3244841,-62.0412914
602,117,1,Rafaela,-31.2547504,-61.528983,15,-31.5901238,-60.7289541
602,118,1,Rafaela,-31.2547504,-61.528983,16,-33.7459475,-61.9638895
604,131,1,Carcaraña,-32.8571864,-61.1578169,19,-33.4583964,-61.4862572
604,134,1,Carcaraña,-32.8571864,-61.1578169,2,-33.3751295,-61.7115049
605,111,1,San Benito (Entre Rios),-31.7824593,-60.4393005,12,-31.724134,-60.5364805
605,126,1,San Benito (Entre Rios),-31.7824593,-60.4393005,10,-31.6148752,-60.7866541
607,110,1,Aldao,-32.7125771,-60.8201617,16,-33.7459475,-61.9638895
607,111,1,Aldao,-32.7125771,-60.8201617,12,-31.724134,-60.5364805
607,112,1,Aldao,-32.7125771,-60.8201617,6,-33.700647,-61.6136698
607,113,1,Aldao,-32.7125771,-60.8201617,19,-33.4583964,-61.4862572
607,114,1,Aldao,-32.7125771,-60.8201617,20,-33.3244841,-62.0412914
607,116,1,Aldao,-32.7125771,-60.8201617,1,-33.5659426,-62.8847199
607,117,1,Aldao,-32.7125771,-60.8201617,15,-31.5901238,-60.7289541
607,118,1,Aldao,-32.7125771,-60.8201617,16,-33.7459475,-61.9638895
607,120,1,Aldao,-32.7125771,-60.8201617,2,-33.3751295,-61.7115049
608,110,1,Maggiolo,-33.7247131,-62.2469973,11,-33.7447968,-61.9744751
609,129,1,Marcos Juarez,-32.6978556,-62.1057979,20,-33.3244841,-62.0412914
609,131,1,Marcos Juarez,-32.6978556,-62.1057979,19,-33.4583964,-61.4862572
609,133,1,Marcos Juarez,-32.6978556,-62.1057979,16,-33.7459475,-61.9638895
613,118,1,Venado Tuerto,-33.7455566,-61.9690161,16,-33.7459475,-61.9638895
613,136,1,Venado Tuerto,-33.7455566,-61.9690161,7,-33.7233238,-62.2456286
614,110,1,Los Quirquinchos,-33.3751295,-61.7115049,16,-33.7459475,-61.9638895
614,112,1,Los Quirquinchos,-33.3751295,-61.7115049,6,-33.700647,-61.6136698
614,113,1,Los Quirquinchos,-33.3751295,-61.7115049,19,-33.4583964,-61.4862572
614,114,1,Los Quirquinchos,-33.3751295,-61.7115049,20,-33.3244841,-62.0412914
614,117,1,Los Quirquinchos,-33.3751295,-61.7115049,15,-31.5901238,-60.7289541
614,118,1,Los Quirquinchos,-33.3751295,-61.7115049,16,-33.7459475,-61.9638895
614,120,1,Los Quirquinchos,-33.3751295,-61.7115049,2,-33.3751295,-61.7115049
614,126,1,Los Quirquinchos,-33.3751295,-61.7115049,10,-31.6148752,-60.7866541
614,129,1,Los Quirquinchos,-33.3751295,-61.7115049,20,-33.3244841,-62.0412914
614,131,1,Los Quirquinchos,-33.3751295,-61.7115049,19,-33.4583964,-61.4862572
614,133,1,Los Quirquinchos,-33.3751295,-61.7115049,16,-33.7459475,-61.9638895
614,134,1,Los Quirquinchos,-33.3751295,-61.7115049,2,-33.3751295,-61.7115049
619,127,1,Humboldt (S. Fe),-31.3986785,-61.1006694,8,-31.203066,-61.479862
621,129,1,Rafaela,-31.2547504,-61.528983,20,-33.3244841,-62.0412914
626,111,1,Paraná,-31.743465,-60.508353,10,-31.6148752,-60.7866541
626,112,1,Paraná,-31.743465,-60.508353,19,-33.4583964,-61.4862572
626,113,1,Paraná,-31.743465,-60.508353,20,-33.3244841,-62.0412914
626,114,1,Paraná,-31.743465,-60.508353,2,-33.3751295,-61.7115049
626,116,1,Paraná,-31.743465,-60.508353,1,-33.5659426,-62.8847199
626,117,1,Paraná,-31.743465,-60.508353,8,-31.203066,-61.479862
626,126,1,Paraná,-31.743465,-60.508353,12,-31.724134,-60.5364805
627,111,1,Paraná,-31.743465,-60.508353,10,-31.6148752,-60.7866541
627,117,1,Paraná,-31.743465,-60.508353,8,-31.203066,-61.479862
627,126,1,Paraná,-31.743465,-60.508353,12,-31.724134,-60.5364805
632,110,1,Elortondo,-33.7011985,-61.6160889,16,-33.7459475,-61.9638895
632,133,1,Elortondo,-33.7011985,-61.6160889,16,-33.7459475,-61.9638895
632,135,1,Elortondo,-33.7011985,-61.6160889,1,-33.5659426,-62.8847199
633,132,1,Alcorta,-33.5389688,-61.124381,6,-33.700647,-61.6136698
637,113,1,Ucacha (Cordoba),-33.0305447,-63.5072215,20,-33.3244841,-62.0412914
637,132,1,Ucacha (Cordoba),-33.0305447,-63.5072215,3,-33.5356733,-61.1287133
638,110,1,Venado Tuerto,-33.7455566,-61.9690161,7,-33.7233238,-62.2456286
640,129,1,Acebal,-33.2411006,-60.8370004,9,-33.125976,-62.0942234
640,131,1,Acebal,-33.2411006,-60.8370004,2,-33.3751295,-61.7115049
640,132,1,Acebal,-33.2411006,-60.8370004,6,-33.700647,-61.6136698
640,133,1,Acebal,-33.2411006,-60.8370004,2,-33.3751295,-61.7115049
640,134,1,Acebal,-33.2411006,-60.8370004,19,-33.4583964,-61.4862572
643,126,1,Diamante E. Rios,-32.0697098,-60.6378708,12,-31.724134,-60.5364805
644,126,1,Diamante E. Rios,-32.0697098,-60.6378708,12,-31.724134,-60.5364805
645,111,1,Paraná,-31.743465,-60.508353,12,-31.724134,-60.5364805
646,111,1,Paraná,-31.743465,-60.508353,12,-31.724134,-60.5364805
646,126,1,Paraná,-31.743465,-60.508353,15,-31.5901238,-60.7289541
647,113,1,Marcos Juarez,-32.6978556,-62.1057979,20,-33.3244841,-62.0412914
647,131,1,Marcos Juarez,-32.6978556,-62.1057979,20,-33.3244841,-62.0412914
648,111,1,Paraná,-31.743465,-60.508353,12,-31.724134,-60.5364805
653,127,1,Bella Italia,-31.2944231,-61.4478148,8,-31.203066,-61.479862
654,127,1,Rafaela,-31.2547504,-61.528983,8,-31.203066,-61.479862
656,110,1,Venado Tuerto,-33.7455566,-61.9690161,11,-33.7447968,-61.9744751
656,112,1,Venado Tuerto,-33.7455566,-61.9690161,3,-33.5356733,-61.1287133
656,118,1,Venado Tuerto,-33.7455566,-61.9690161,6,-33.700647,-61.6136698
660,110,1,Canals,-33.5641591,-62.9071176,16,-33.7459475,-61.9638895
661,110,1,Canals,-33.5641591,-62.9071176,16,-33.7459475,-61.9638895
662,116,1,Canals,-33.5641591,-62.9071176,1,-33.5659426,-62.8847199
664,132,1,Rosario,-32.9587022,-60.6930416,3,-33.5356733,-61.1287133
666,131,1,Marcos Juarez,-32.6978556,-62.1057979,2,-33.3751295,-61.7115049
669,111,1,Rosario,-32.9587022,-60.6930416,10,-31.6148752,-60.7866541
669,112,1,Rosario,-32.9587022,-60.6930416,19,-33.4583964,-61.4862572
669,113,1,Rosario,-32.9587022,-60.6930416,20,-33.3244841,-62.0412914
669,114,1,Rosario,-32.9587022,-60.6930416,2,-33.3751295,-61.7115049
669,116,1,Rosario,-32.9587022,-60.6930416,1,-33.5659426,-62.8847199
669,117,1,Rosario,-32.9587022,-60.6930416,8,-31.203066,-61.479862
669,126,1,Rosario,-32.9587022,-60.6930416,12,-31.724134,-60.5364805
674,113,1,Laborde,-33.1518907,-62.8763105,2,-33.3751295,-61.7115049
674,114,1,Laborde,-33.1518907,-62.8763105,19,-33.4583964,-61.4862572
674,116,1,Laborde,-33.1518907,-62.8763105,1,-33.5659426,-62.8847199
674,126,1,Laborde,-33.1518907,-62.8763105,15,-31.5901238,-60.7289541
674,129,1,Laborde,-33.1518907,-62.8763105,9,-33.125976,-62.0942234
674,131,1,Laborde,-33.1518907,-62.8763105,2,-33.3751295,-61.7115049
674,132,1,Laborde,-33.1518907,-62.8763105,6,-33.700647,-61.6136698
674,135,1,Laborde,-33.1518907,-62.8763105,1,-33.5659426,-62.8847199
674,136,1,Laborde,-33.1518907,-62.8763105,11,-33.7447968,-61.9744751
679,116,1,Canals,-33.5641591,-62.9071176,1,-33.5659426,-62.8847199
679,135,1,Canals,-33.5641591,-62.9071176,1,-33.5659426,-62.8847199
680,116,1,Canals,-33.5641591,-62.9071176,1,-33.5659426,-62.8847199
680,136,1,Canals,-33.5641591,-62.9071176,11,-33.7447968,-61.9744751
683,116,1,Santa Eufemia,-33.1762957,-63.2941798,1,-33.5659426,-62.8847199
684,116,1,Canals,-33.5641591,-62.9071176,1,-33.5659426,-62.8847199
685,116,1,Canals,-33.5641591,-62.9071176,1,-33.5659426,-62.8847199
687,116,1,Canals,-33.5641591,-62.9071176,1,-33.5659426,-62.8847199
690,116,1,Canals,-33.5641591,-62.9071176,1,-33.5659426,-62.8847199
692,112,1,Santa Regina (Bs. As),-34.5470498,-63.1752306,6,-33.700647,-61.6136698
692,135,1,Santa Regina (Bs. As),-34.5470498,-63.1752306,1,-33.5659426,-62.8847199
694,113,1,Ucacha (Cordoba),-33.0305447,-63.5072215,19,-33.4583964,-61.4862572
694,116,1,Ucacha (Cordoba),-33.0305447,-63.5072215,1,-33.5659426,-62.8847199
694,132,1,Ucacha (Cordoba),-33.0305447,-63.5072215,3,-33.5356733,-61.1287133
694,135,1,Ucacha (Cordoba),-33.0305447,-63.5072215,1,-33.5659426,-62.8847199
696,110,1,Rufino,-34.2632375,-62.712828,16,-33.7459475,-61.9638895
696,120,1,Rufino,-34.2632375,-62.712828,2,-33.3751295,-61.7115049
697,110,1,Canals,-33.5641591,-62.9071176,11,-33.7447968,-61.9744751
697,116,1,Canals,-33.5641591,-62.9071176,1,-33.5659426,-62.8847199
697,135,1,Canals,-33.5641591,-62.9071176,1,-33.5659426,-62.8847199
698,113,1,Corral de Bustos,-33.2838883,-62.1852877,2,-33.3751295,-61.7115049
706,110,1,Firmat,-33.4583964,-61.4862572,16,-33.7459475,-61.9638895
706,113,1,Firmat,-33.4583964,-61.4862572,19,-33.4583964,-61.4862572
706,129,1,Firmat,-33.4583964,-61.4862572,20,-33.3244841,-62.0412914
706,134,1,Firmat,-33.4583964,-61.4862572,2,-33.3751295,-61.7115049
707,110,1,Rufino,-34.2632375,-62.712828,16,-33.7459475,-61.9638895
707,131,1,Rufino,-34.2632375,-62.712828,19,-33.4583964,-61.4862572
707,133,1,Rufino,-34.2632375,-62.712828,16,-33.7459475,-61.9638895
707,135,1,Rufino,-34.2632375,-62.712828,1,-33.5659426,-62.8847199
714,110,1,Venado Tuerto,-33.7455566,-61.9690161,16,-33.7459475,-61.9638895
714,112,1,Venado Tuerto,-33.7455566,-61.9690161,6,-33.700647,-61.6136698
714,113,1,Venado Tuerto,-33.7455566,-61.9690161,2,-33.3751295,-61.7115049
714,114,1,Venado Tuerto,-33.7455566,-61.9690161,19,-33.4583964,-61.4862572
714,129,1,Venado Tuerto,-33.7455566,-61.9690161,9,-33.125976,-62.0942234
714,132,1,Venado Tuerto,-33.7455566,-61.9690161,6,-33.700647,-61.6136698
714,136,1,Venado Tuerto,-33.7455566,-61.9690161,11,-33.7447968,-61.9744751
716,113,1,Firmat,-33.4583964,-61.4862572,19,-33.4583964,-61.4862572
717,110,1,Venado Tuerto,-33.7455566,-61.9690161,11,-33.7447968,-61.9744751
717,112,1,Venado Tuerto,-33.7455566,-61.9690161,3,-33.5356733,-61.1287133
717,113,1,Venado Tuerto,-33.7455566,-61.9690161,2,-33.3751295,-61.7115049
717,114,1,Venado Tuerto,-33.7455566,-61.9690161,19,-33.4583964,-61.4862572
717,116,1,Venado Tuerto,-33.7455566,-61.9690161,1,-33.5659426,-62.8847199
717,136,1,Venado Tuerto,-33.7455566,-61.9690161,11,-33.7447968,-61.9744751
719,113,1,Firmat,-33.4583964,-61.4862572,19,-33.4583964,-61.4862572
720,113,1,Firmat,-33.4583964,-61.4862572,2,-33.3751295,-61.7115049
721,111,1,Paraná,-31.743465,-60.508353,12,-31.724134,-60.5364805
721,113,1,Paraná,-31.743465,-60.508353,2,-33.3751295,-61.7115049
721,114,1,Paraná,-31.743465,-60.508353,19,-33.4583964,-61.4862572
721,116,1,Paraná,-31.743465,-60.508353,1,-33.5659426,-62.8847199
721,117,1,Paraná,-31.743465,-60.508353,15,-31.5901238,-60.7289541
721,126,1,Paraná,-31.743465,-60.508353,15,-31.5901238,-60.7289541
722,110,1,Rufino,-34.2632375,-62.712828,16,-33.7459475,-61.9638895
723,113,1,Rosario,-32.9587022,-60.6930416,19,-33.4583964,-61.4862572
723,114,1,Rosario,-32.9587022,-60.6930416,20,-33.3244841,-62.0412914
723,120,1,Rosario,-32.9587022,-60.6930416,2,-33.3751295,-61.7115049
723,129,1,Rosario,-32.9587022,-60.6930416,20,-33.3244841,-62.0412914
725,116,1,Laborde,-33.1518907,-62.8763105,1,-33.5659426,-62.8847199
727,113,1,Etruria (Cordoba),-32.9391214,-63.2461019,19,-33.4583964,-61.4862572
731,112,1,Venado Tuerto,-33.7455566,-61.9690161,6,-33.700647,-61.6136698
731,118,1,Venado Tuerto,-33.7455566,-61.9690161,16,-33.7459475,-61.9638895
732,112,1,Venado Tuerto,-33.7455566,-61.9690161,6,-33.700647,-61.6136698
732,113,1,Venado Tuerto,-33.7455566,-61.9690161,2,-33.3751295,-61.7115049
732,129,1,Venado Tuerto,-33.7455566,-61.9690161,9,-33.125976,-62.0942234
733,110,1,Rafaela,-31.2547504,-61.528983,16,-33.7459475,-61.9638895
733,111,1,Rafaela,-31.2547504,-61.528983,12,-31.724134,-60.5364805
733,113,1,Rafaela,-31.2547504,-61.528983,19,-33.4583964,-61.4862572
733,114,1,Rafaela,-31.2547504,-61.528983,20,-33.3244841,-62.0412914
733,117,1,Rafaela,-31.2547504,-61.528983,15,-31.5901238,-60.7289541
733,118,1,Rafaela,-31.2547504,-61.528983,16,-33.7459475,-61.9638895
733,120,1,Rafaela,-31.2547504,-61.528983,2,-33.3751295,-61.7115049
733,126,1,Rafaela,-31.2547504,-61.528983,10,-31.6148752,-60.7866541
733,127,1,Rafaela,-31.2547504,-61.528983,8,-31.203066,-61.479862
733,129,1,Rafaela,-31.2547504,-61.528983,20,-33.3244841,-62.0412914
733,131,1,Rafaela,-31.2547504,-61.528983,2,-33.3751295,-61.7115049
